pageurl,eid,mid,event_name,event_org,event_date,event_place,f1pageurl,f2pageurl,f1name,f2name,f1result,f2result,f1fid,f2fid,method,method_d,ref,round,time
/events/WSOF-29-Gaethje-vs-Foster-49963,49963,4,WSOF 29 - Gaethje vs. Foster,World Series of Fighting,3/12/2016,"Bank of Colorado Arena, Greeley, Colorado, United States",/fighter/Chris-Morgan-133257,/fighter/Jacob-Flesher-146009,Chris Morgan,Jacob Flesher,win,loss,133257,146009,TKO (Punches),,N/A,1,1:04
/events/WSOF-29-Gaethje-vs-Foster-49963,49963,3,WSOF 29 - Gaethje vs. Foster,World Series of Fighting,3/12/2016,"Bank of Colorado Arena, Greeley, Colorado, United States",/fighter/Gerald-Scott-200805,/fighter/Donovan-Alirez-219375,Gerald Scott,Donovan Alirez,win,loss,200805,219375,Submission (Rear-Naked Choke),,Tom Johnson,2,2:45
/events/WSOF-29-Gaethje-vs-Foster-49963,49963,2,WSOF 29 - Gaethje vs. Foster,World Series of Fighting,3/12/2016,"Bank of Colorado Arena, Greeley, Colorado, United States",/fighter/Dylan-Stubblefield-144969,/fighter/Joe-Guerrero-151203,Dylan Stubblefield,Joe Guerrero,win,loss,144969,151203,Technical Submission (Rear-Naked Choke),,N/A,1,2:35
/events/WSOF-29-Gaethje-vs-Foster-49963,49963,1,WSOF 29 - Gaethje vs. Foster,World Series of Fighting,3/12/2016,"Bank of Colorado Arena, Greeley, Colorado, United States",/fighter/Steve-Peters-219373,/fighter/Sean-Mahaney-117987,Steve Peters,Sean Mahaney,win,loss,219373,117987,Submission (Guillotine Choke),,N/A,1,N/A
/events/WSOF-30-Branch-vs-Starks-50607,50607,10,WSOF 30 - Branch vs. Starks,World Series of Fighting,4/2/2016,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",/fighter/David-Branch-32431,/fighter/Clifford-Starks-56902,David Branch,Clifford Starks,win,loss,32431,56902,Method Decision (Unanimous),,Referee John,5,5:00
/events/WSOF-30-Branch-vs-Starks-50607,50607,9,WSOF 30 - Branch vs. Starks,World Series of Fighting,4/2/2016,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",/fighter/Jon-Fitch-4865,/fighter/Joao-Zeferino-17577,Jon Fitch,Joao Zeferino,win,loss,4865,17577,Decision (Unanimous),,Mark Smith,5,5:00
/events/WSOF-30-Branch-vs-Starks-50607,50607,8,WSOF 30 - Branch vs. Starks,World Series of Fighting,4/2/2016,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",/fighter/Vinny-Magalhaes-10709,/fighter/Jake-Heun-66992,Vinny Magalhaes,Jake Heun,win,loss,10709,66992,Decision (Unanimous),,Kim Winslow,3,5:00
/events/WSOF-30-Branch-vs-Starks-50607,50607,7,WSOF 30 - Branch vs. Starks,World Series of Fighting,4/2/2016,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",/fighter/Abu-Azaitar-55936,/fighter/Danny-Davis-Jr-43956,Abu Azaitar,Danny Davis Jr.,win,loss,55936,43956,Decision (Unanimous),,John McCarthy,3,5:00
/events/WSOF-30-Branch-vs-Starks-50607,50607,6,WSOF 30 - Branch vs. Starks,World Series of Fighting,4/2/2016,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",/fighter/Abubakar-Nurmagomedov-86474,/fighter/Matthew-Frincu-68999,Abubakar Nurmagomedov,Matthew Frincu,win,loss,86474,68999,TKO (Punches),,Mark Smith,2,3:05
/events/WSOF-30-Branch-vs-Starks-50607,50607,5,WSOF 30 - Branch vs. Starks,World Series of Fighting,4/2/2016,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",/fighter/Rex-Harris-83264,/fighter/Clinton-Williams-80063,Rex Harris,Clinton Williams,win,loss,83264,80063,Decision (Unanimous),,Kim Winslow,3,5:00
/events/WSOF-30-Branch-vs-Starks-50607,50607,4,WSOF 30 - Branch vs. Starks,World Series of Fighting,4/2/2016,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",/fighter/Steve-Kozola-141187,/fighter/Matt-Church-75023,Steve Kozola,Matt Church,win,loss,141187,75023,TKO (Punches),,John McCarthy,1,1:57
/events/WSOF-30-Branch-vs-Starks-50607,50607,2,WSOF 30 - Branch vs. Starks,World Series of Fighting,4/2/2016,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",/fighter/Adam-Acquaviva-102261,/fighter/Andres-Ponce-159713,Adam Acquaviva,Andres Ponce,win,loss,102261,159713,Submission (Rear-Naked Choke),,Kim Winslow,1,2:10
/events/WSOF-30-Branch-vs-Starks-50607,50607,1,WSOF 30 - Branch vs. Starks,World Series of Fighting,4/2/2016,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",/fighter/Zach-Bunnell-82890,/fighter/Jeff-Roman-91239,Zach Bunnell,Jeff Roman,win,loss,82890,91239,Decision (Split),,Mark Smith,3,5:00
/events/WSOF-31-Ivanov-vs-Copeland-50199,50199,10,WSOF 31 - Ivanov vs. Copeland,World Series of Fighting,6/17/2016,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Blagoy-Ivanov-50154,/fighter/Josh-Copeland-75537,Blagoy Ivanov,Josh Copeland,win,loss,50154,75537,Method Decision (Unanimous),,Referee Dan Miragliotta,5,5:00
/events/WSOF-31-Ivanov-vs-Copeland-50199,50199,9,WSOF 31 - Ivanov vs. Copeland,World Series of Fighting,6/17/2016,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Jason-High-14185,/fighter/Mike-Ricci-33532,Jason High,Mike Ricci,win,loss,14185,33532,TKO (Punches),,Kevin MacDonald,2,4:08
/events/WSOF-31-Ivanov-vs-Copeland-50199,50199,8,WSOF 31 - Ivanov vs. Copeland,World Series of Fighting,6/17/2016,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/John-Howard-11798,/fighter/Michael-Arrant-36467,John Howard,Michael Arrant,win,loss,11798,36467,Decision (Unanimous),,Kevin Mulhall,3,5:00
/events/WSOF-31-Ivanov-vs-Copeland-50199,50199,7,WSOF 31 - Ivanov vs. Copeland,World Series of Fighting,6/17/2016,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Sheymon-da-Silva-Moraes-93951,/fighter/Luis-Palomino-16697,Sheymon da Silva Moraes,Luis Palomino,win,loss,93951,16697,Decision (Unanimous),,Dan Miragliotta,3,5:00
/events/WSOF-31-Ivanov-vs-Copeland-50199,50199,6,WSOF 31 - Ivanov vs. Copeland,World Series of Fighting,6/17/2016,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Phil-Hawes-130935,/fighter/Joshua-Key-26522,Phil Hawes,Joshua Key,win,loss,130935,26522,TKO (Elbows),,Kevin MacDonald,1,2:52
/events/WSOF-31-Ivanov-vs-Copeland-50199,50199,5,WSOF 31 - Ivanov vs. Copeland,World Series of Fighting,6/17/2016,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Devin-Powell-64166,/fighter/Tom-Marcellino-28782,Devin Powell,Tom Marcellino,win,loss,64166,28782,Decision (Split),,Kevin Mulhall,3,5:00
/events/WSOF-31-Ivanov-vs-Copeland-50199,50199,4,WSOF 31 - Ivanov vs. Copeland,World Series of Fighting,6/17/2016,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Justin-Willis-63873,/fighter/Juliano-Coutinho-58750,Justin Willis,Juliano Coutinho,win,loss,63873,58750,TKO (Punches),,Dan Miragliotta,2,0:30
/events/WSOF-31-Ivanov-vs-Copeland-50199,50199,3,WSOF 31 - Ivanov vs. Copeland,World Series of Fighting,6/17/2016,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Tyler-King-70710,/fighter/Lorenzo-Hood-51117,Tyler King,Lorenzo Hood,win,loss,70710,51117,Submission (Guillotine Choke),,Kevin MacDonald,2,4:20
/events/WSOF-31-Ivanov-vs-Copeland-50199,50199,2,WSOF 31 - Ivanov vs. Copeland,World Series of Fighting,6/17/2016,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Bruce-Boyington-58745,/fighter/Saul-Almeida-44913,Bruce Boyington,Saul Almeida,win,loss,58745,44913,Decision (Split),,Dan Miragliotta,3,5:00
/events/WSOF-31-Ivanov-vs-Copeland-50199,50199,1,WSOF 31 - Ivanov vs. Copeland,World Series of Fighting,6/17/2016,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Marcus-Surin-190259,/fighter/Christian-Torres-225909,Marcus Surin,Christian Torres,win,loss,190259,225909,TKO (Knees),,Kevin MacDonald,2,2:51
/events/WSOF-32-Moraes-vs-Hill-2-50201,50201,12,WSOF 32 - Moraes vs. Hill 2,World Series of Fighting,7/30/2016,"Xfinity Arena, Everett, Washington, United States",/fighter/Marlon-Moraes-30936,/fighter/Josh-Hill-53662,Marlon Moraes,Josh Hill,win,loss,30936,53662,Method KO (Head Kick and Punches),,Referee Steve Newport,2,0:38
/events/WSOF-32-Moraes-vs-Hill-2-50201,50201,11,WSOF 32 - Moraes vs. Hill 2,World Series of Fighting,7/30/2016,"Xfinity Arena, Everett, Washington, United States",/fighter/Lance-Palmer-80836,/fighter/Alexandre-Almeida-25099,Lance Palmer,Alexandre Almeida,win,loss,80836,25099,Decision (Majority),,John Stanton,5,5:00
/events/WSOF-32-Moraes-vs-Hill-2-50201,50201,10,WSOF 32 - Moraes vs. Hill 2,World Series of Fighting,7/30/2016,"Xfinity Arena, Everett, Washington, United States",/fighter/Caros-Fodor-45430,/fighter/Ben-Fodor-45446,Caros Fodor,Ben Fodor,win,loss,45430,45446,Decision (Unanimous),,Ryan Hoisington,3,5:00
/events/WSOF-32-Moraes-vs-Hill-2-50201,50201,9,WSOF 32 - Moraes vs. Hill 2,World Series of Fighting,7/30/2016,"Xfinity Arena, Everett, Washington, United States",/fighter/Louis-Taylor-25948,/fighter/Phil-Hawes-130935,Louis Taylor,Phil Hawes,win,loss,25948,130935,Submission (Guillotine Choke),,Steve Newport,2,2:15
/events/WSOF-32-Moraes-vs-Hill-2-50201,50201,8,WSOF 32 - Moraes vs. Hill 2,World Series of Fighting,7/30/2016,"Xfinity Arena, Everett, Washington, United States",/fighter/Hakeem-Dawodu-158725,/fighter/Marat-Magomedov-83455,Hakeem Dawodu,Marat Magomedov,win,loss,158725,83455,TKO (Punches),,John Stanton,2,2:03
/events/WSOF-32-Moraes-vs-Hill-2-50201,50201,7,WSOF 32 - Moraes vs. Hill 2,World Series of Fighting,7/30/2016,"Xfinity Arena, Everett, Washington, United States",/fighter/Rex-Harris-83264,/fighter/Nick-Salchow-11772,Rex Harris,Nick Salchow,win,loss,83264,11772,Decision (Unanimous),,Ryan Hoisington,3,5:00
/events/WSOF-32-Moraes-vs-Hill-2-50201,50201,6,WSOF 32 - Moraes vs. Hill 2,World Series of Fighting,7/30/2016,"Xfinity Arena, Everett, Washington, United States",/fighter/Andrews-Nakahara-31619,/fighter/Travis-Doerge-4656,Andrews Nakahara,Travis Doerge,win,loss,31619,4656,TKO (Knee and Punches),,John Stanton,1,0:55
/events/WSOF-32-Moraes-vs-Hill-2-50201,50201,5,WSOF 32 - Moraes vs. Hill 2,World Series of Fighting,7/30/2016,"Xfinity Arena, Everett, Washington, United States",/fighter/Matt-Kovacs-27479,/fighter/Bill-Widler-75336,Matt Kovacs,Bill Widler,win,loss,27479,75336,TKO (Punches),,John Stanton,1,4:22
/events/WSOF-32-Moraes-vs-Hill-2-50201,50201,4,WSOF 32 - Moraes vs. Hill 2,World Series of Fighting,7/30/2016,"Xfinity Arena, Everett, Washington, United States",/fighter/Brett-Malone-125259,/fighter/Patrick-Benson-152505,Brett Malone,Patrick Benson,win,loss,125259,152505,Submission (Rear-Naked Choke),,Ryan Hoisington,1,4:20
/events/WSOF-32-Moraes-vs-Hill-2-50201,50201,3,WSOF 32 - Moraes vs. Hill 2,World Series of Fighting,7/30/2016,"Xfinity Arena, Everett, Washington, United States",/fighter/Matt-Coble-34754,/fighter/Colt-Hausauer-63469,Matt Coble,Colt Hausauer,win,loss,34754,63469,Submission (Rear-Naked Choke),,Ryan Hoisington,2,1:52
/events/WSOF-32-Moraes-vs-Hill-2-50201,50201,2,WSOF 32 - Moraes vs. Hill 2,World Series of Fighting,7/30/2016,"Xfinity Arena, Everett, Washington, United States",/fighter/Tycen-Lynn-118493,/fighter/Justin-WilliamsHugo-214047,Tycen Lynn,Justin Williams-Hugo,win,loss,118493,214047,Submission (Triangle Choke),,Steve Newport,1,2:17
/events/WSOF-32-Moraes-vs-Hill-2-50201,50201,1,WSOF 32 - Moraes vs. Hill 2,World Series of Fighting,7/30/2016,"Xfinity Arena, Everett, Washington, United States",/fighter/Joey-Elzea-20233,/fighter/Marcos-Lopez-104661,Joey Elzea,Marcos Lopez,win,loss,20233,104661,Submission (Armbar),,Steve Newport,2,4:34
/events/WSOF-33-Branch-vs-Magalhaes-54479,54479,10,WSOF 33 - Branch vs. Magalhaes,World Series of Fighting,10/7/2016,"Municipal Auditorium Arena, Kansas City, MO, United States",/fighter/David-Branch-32431,/fighter/Vinny-Magalhaes-10709,David Branch,Vinny Magalhaes,win,loss,32431,10709,Method Decision (Unanimous),,Referee Dan Miragliotta,5,5:00
/events/WSOF-33-Branch-vs-Magalhaes-54479,54479,9,WSOF 33 - Branch vs. Magalhaes,World Series of Fighting,10/7/2016,"Municipal Auditorium Arena, Kansas City, MO, United States",/fighter/Joao-Zeferino-17577,/fighter/Jason-High-14185,Joao Zeferino,Jason High,win,loss,17577,14185,TKO (Punches),,Marc Wasem,3,0:51
/events/WSOF-33-Branch-vs-Magalhaes-54479,54479,8,WSOF 33 - Branch vs. Magalhaes,World Series of Fighting,10/7/2016,"Municipal Auditorium Arena, Kansas City, MO, United States",/fighter/Brian-Foster-17723,/fighter/Luiz-Firmino-1978,Brian Foster,Luiz Firmino,win,loss,17723,1978,Submission (Triangle Choke),,Mike England,1,3:14
/events/WSOF-33-Branch-vs-Magalhaes-54479,54479,7,WSOF 33 - Branch vs. Magalhaes,World Series of Fighting,10/7/2016,"Municipal Auditorium Arena, Kansas City, MO, United States",/fighter/Abubakar-Nurmagomedov-86474,/fighter/John-Howard-11798,Abubakar Nurmagomedov,John Howard,win,loss,86474,11798,Decision (Unanimous),,Mike England,3,5:00
/events/WSOF-33-Branch-vs-Magalhaes-54479,54479,6,WSOF 33 - Branch vs. Magalhaes,World Series of Fighting,10/7/2016,"Municipal Auditorium Arena, Kansas City, MO, United States",/fighter/Shawn-Jordan-45624,/fighter/Ashley-Gooch-67202,Shawn Jordan,Ashley Gooch,win,loss,45624,67202,TKO (Punches),,Marc Wasem,1,4:40
/events/WSOF-33-Branch-vs-Magalhaes-54479,54479,5,WSOF 33 - Branch vs. Magalhaes,World Series of Fighting,10/7/2016,"Municipal Auditorium Arena, Kansas City, MO, United States",/fighter/Timur-Valiev-70605,/fighter/Chris-Gutierrez-59736,Timur Valiev,Chris Gutierrez,win,loss,70605,59736,Decision (Unanimous),,Dan Miragliotta,3,5:00
/events/WSOF-33-Branch-vs-Magalhaes-54479,54479,4,WSOF 33 - Branch vs. Magalhaes,World Series of Fighting,10/7/2016,"Municipal Auditorium Arena, Kansas City, MO, United States",/fighter/Bekbulat-Magomedov-82154,/fighter/Jesse-Brock-17520,Bekbulat Magomedov,Jesse Brock,win,loss,82154,17520,Decision (Unanimous),,Mike England,3,5:00
/events/WSOF-33-Branch-vs-Magalhaes-54479,54479,3,WSOF 33 - Branch vs. Magalhaes,World Series of Fighting,10/7/2016,"Municipal Auditorium Arena, Kansas City, MO, United States",/fighter/Abu-Azaitar-55936,/fighter/Michael-Arrant-36467,Abu Azaitar,Michael Arrant,win,loss,55936,36467,Decision (Unanimous),,Marc Wasem,3,5:00
/events/WSOF-33-Branch-vs-Magalhaes-54479,54479,2,WSOF 33 - Branch vs. Magalhaes,World Series of Fighting,10/7/2016,"Municipal Auditorium Arena, Kansas City, MO, United States",/fighter/Magomed-Magomedkerimov-44216,/fighter/Bobby-Cooper-68351,Magomed  Magomedkerimov,Bobby    Cooper,win,loss,44216,68351,Decision (Split),,Dan Miragliotta,3,5:00
/events/WSOF-33-Branch-vs-Magalhaes-54479,54479,1,WSOF 33 - Branch vs. Magalhaes,World Series of Fighting,10/7/2016,"Municipal Auditorium Arena, Kansas City, MO, United States",/fighter/Bryce-Mitchell-151837,/fighter/Brandon-Phillips-94003,Bryce Mitchell,Brandon Phillips,win,loss,151837,94003,Submission (Triangle Choke),,Mike England,2,3:14
/events/WSOF-34-Gaethje-vs-Firmino-54459,54459,11,WSOF 34 - Gaethje vs. Firmino,World Series of Fighting,12/31/2016,"The Theater at Madison Square Garden, New York City, New York, United States",/fighter/Yushin-Okami-5569,/fighter/Paul-Bradley-19726,Yushin Okami,Paul Bradley,win,loss,5569,19726,Method Decision (Split),,Referee Keith Peterson,3,5:00
/events/WSOF-34-Gaethje-vs-Firmino-54459,54459,10,WSOF 34 - Gaethje vs. Firmino,World Series of Fighting,12/31/2016,"The Theater at Madison Square Garden, New York City, New York, United States",/fighter/Justin-Gaethje-46648,/fighter/Luiz-Firmino-1978,Justin Gaethje,Luiz Firmino,win,loss,46648,1978,TKO (Doctor Stoppage),,Dan Miragliotta,3,5:00
/events/WSOF-34-Gaethje-vs-Firmino-54459,54459,9,WSOF 34 - Gaethje vs. Firmino,World Series of Fighting,12/31/2016,"The Theater at Madison Square Garden, New York City, New York, United States",/fighter/Jon-Fitch-4865,/fighter/Jake-Shields-502,Jon Fitch,Jake Shields,win,loss,4865,502,Decision (Unanimous),,Todd Anderson,5,5:00
/events/WSOF-34-Gaethje-vs-Firmino-54459,54459,8,WSOF 34 - Gaethje vs. Firmino,World Series of Fighting,12/31/2016,"The Theater at Madison Square Garden, New York City, New York, United States",/fighter/Marlon-Moraes-30936,/fighter/Josenaldo-Silva-31109,Marlon Moraes,Josenaldo Silva,win,loss,30936,31109,TKO (Knee Injury),,Dan Miragliotta,1,2:30
/events/WSOF-34-Gaethje-vs-Firmino-54459,54459,7,WSOF 34 - Gaethje vs. Firmino,World Series of Fighting,12/31/2016,"The Theater at Madison Square Garden, New York City, New York, United States",/fighter/Caio-Alencar-86518,/fighter/Jared-Rosholt-76763,Caio Alencar,Jared Rosholt,win,loss,86518,76763,KO (Punches),,Keith Peterson,1,1:17
/events/WSOF-34-Gaethje-vs-Firmino-54459,54459,6,WSOF 34 - Gaethje vs. Firmino,World Series of Fighting,12/31/2016,"The Theater at Madison Square Garden, New York City, New York, United States",/fighter/David-Branch-32431,/fighter/Louis-Taylor-25948,David Branch,Louis Taylor,win,loss,32431,25948,Submission (Rear-Naked Choke),,Todd Anderson,5,2:00
/events/WSOF-34-Gaethje-vs-Firmino-54459,54459,5,WSOF 34 - Gaethje vs. Firmino,World Series of Fighting,12/31/2016,"The Theater at Madison Square Garden, New York City, New York, United States",/fighter/Smealinho-Rama-93351,/fighter/Jake-Heun-66992,Smealinho Rama,Jake Heun,win,loss,93351,66992,TKO (Punches),,Dan Miragliotta,2,3:30
/events/WSOF-34-Gaethje-vs-Firmino-54459,54459,4,WSOF 34 - Gaethje vs. Firmino,World Series of Fighting,12/31/2016,"The Theater at Madison Square Garden, New York City, New York, United States",/fighter/Shane-Kruchten-22808,/fighter/Jeremy-Mahon-26265,Shane Kruchten,Jeremy Mahon,win,loss,22808,26265,Decision (Unanimous),,Keith Peterson,3,5:00
/events/WSOF-34-Gaethje-vs-Firmino-54459,54459,3,WSOF 34 - Gaethje vs. Firmino,World Series of Fighting,12/31/2016,"The Theater at Madison Square Garden, New York City, New York, United States",/fighter/Bruno-Santos-48052,/fighter/Vagab-Vagabov-78863,Bruno Santos,Vagab Vagabov,win,loss,48052,78863,Decision (Split),,Todd Anderson,3,5:00
/events/WSOF-34-Gaethje-vs-Firmino-54459,54459,2,WSOF 34 - Gaethje vs. Firmino,World Series of Fighting,12/31/2016,"The Theater at Madison Square Garden, New York City, New York, United States",/fighter/Andre-Harrison-87106,/fighter/Bruce-Boyington-58745,Andre Harrison,Bruce Boyington,win,loss,87106,58745,Submission (Rear-Naked Choke),,Keith Peterson,1,1:54
/events/WSOF-34-Gaethje-vs-Firmino-54459,54459,1,WSOF 34 - Gaethje vs. Firmino,World Series of Fighting,12/31/2016,"The Theater at Madison Square Garden, New York City, New York, United States",/fighter/Tom-Marcellino-28782,/fighter/Matt-Denning-131243,Tom Marcellino,Matt Denning,win,loss,28782,131243,Submission (Guillotine Choke),,Todd Anderson,1,3:30
/events/WSOF-35-Ivanov-vs-Jordan-57231,57231,9,WSOF 35 - Ivanov vs. Jordan,World Series of Fighting,3/18/2017,"Turning Stone Resort Casino, Verona, New York, United States",/fighter/Blagoy-Ivanov-50154,/fighter/Shawn-Jordan-45624,Blagoy Ivanov,Shawn Jordan,win,loss,50154,45624,Method TKO (Punches),,Referee Dan Miragliotta,1,1:43
/events/WSOF-35-Ivanov-vs-Jordan-57231,57231,8,WSOF 35 - Ivanov vs. Jordan,World Series of Fighting,3/18/2017,"Turning Stone Resort Casino, Verona, New York, United States",/fighter/Andre-Harrison-87106,/fighter/Lance-Palmer-80836,Andre Harrison,Lance Palmer,win,loss,87106,80836,Decision (Unanimous),,Kevin MacDonald,5,5:00
/events/WSOF-35-Ivanov-vs-Jordan-57231,57231,7,WSOF 35 - Ivanov vs. Jordan,World Series of Fighting,3/18/2017,"Turning Stone Resort Casino, Verona, New York, United States",/fighter/Bekbulat-Magomedov-82154,/fighter/Donavon-Frelow-79087,Bekbulat Magomedov,Donavon Frelow,win,loss,82154,79087,Decision (Unanimous),,N/A,5,5:00
/events/WSOF-35-Ivanov-vs-Jordan-57231,57231,6,WSOF 35 - Ivanov vs. Jordan,World Series of Fighting,3/18/2017,"Turning Stone Resort Casino, Verona, New York, United States",/fighter/Abubakar-Nurmagomedov-86474,/fighter/Matt-Secor-46309,Abubakar Nurmagomedov,Matt Secor,win,loss,86474,46309,Decision (Unanimous),,N/A,3,5:00
/events/WSOF-35-Ivanov-vs-Jordan-57231,57231,5,WSOF 35 - Ivanov vs. Jordan,World Series of Fighting,3/18/2017,"Turning Stone Resort Casino, Verona, New York, United States",/fighter/Tom-Marcellino-28782,/fighter/Bill-Jones-33415,Tom Marcellino,Bill Jones,win,loss,28782,33415,Decision (Unanimous),,N/A,3,5:00
/events/WSOF-35-Ivanov-vs-Jordan-57231,57231,4,WSOF 35 - Ivanov vs. Jordan,World Series of Fighting,3/18/2017,"Turning Stone Resort Casino, Verona, New York, United States",/fighter/Hakeem-Dawodu-158725,/fighter/Steven-Siler-22537,Hakeem Dawodu,Steven Siler,win,loss,158725,22537,Decision (Unanimous),,N/A,3,5:00
/events/WSOF-35-Ivanov-vs-Jordan-57231,57231,3,WSOF 35 - Ivanov vs. Jordan,World Series of Fighting,3/18/2017,"Turning Stone Resort Casino, Verona, New York, United States",/fighter/Islam-Mamedov-49419,/fighter/Natan-Schulte-95763,Islam Mamedov,Natan Schulte,win,loss,49419,95763,Submission (Armbar),,N/A,2,4:56
/events/WSOF-35-Ivanov-vs-Jordan-57231,57231,2,WSOF 35 - Ivanov vs. Jordan,World Series of Fighting,3/18/2017,"Turning Stone Resort Casino, Verona, New York, United States",/fighter/Steven-Rodriguez-52520,/fighter/Alexandre-Almeida-25099,Steven Rodriguez,Alexandre Almeida,win,loss,52520,25099,Decision (Split),,N/A,3,5:00
/events/WSOF-35-Ivanov-vs-Jordan-57231,57231,1,WSOF 35 - Ivanov vs. Jordan,World Series of Fighting,3/18/2017,"Turning Stone Resort Casino, Verona, New York, United States",/fighter/Emmanuel-Walo-79331,/fighter/Andrews-Nakahara-31619,Emmanuel Walo,Andrews Nakahara,win,loss,79331,31619,Decision (Split),,N/A,3,5:00
