/events/UFC-214-Cormier-vs-Jones-2-57825,57825,12,UFC 214 - Cormier vs. Jones 2,Ultimate Fighting Championship,29/7/2017,"Honda Center, Anaheim, California, United States",/fighter/Jon-Jones-27944,/fighter/Daniel-Cormier-52311,Jon Jones,Daniel Cormier,NC,NC,27944,52311,Method NC,Overturned by CSAC,Referee John McCarthy,3,3:01
/events/UFC-214-Cormier-vs-Jones-2-57825,57825,11,UFC 214 - Cormier vs. Jones 2,Ultimate Fighting Championship,29/7/2017,"Honda Center, Anaheim, California, United States",/fighter/Tyron-Woodley-42605,/fighter/Demian-Maia-14637,Tyron Woodley,Demian Maia,win,loss,42605,14637,Decision,Unanimous,Herb Dean,5,5:00
/events/UFC-214-Cormier-vs-Jones-2-57825,57825,10,UFC 214 - Cormier vs. Jones 2,Ultimate Fighting Championship,29/7/2017,"Honda Center, Anaheim, California, United States",/fighter/Cristiane-Justino-14477,/fighter/Tonya-Evinger-18248,Cristiane Justino,Tonya Evinger,win,loss,14477,18248,TKO,Knees,Mike Beltran,3,1:56
/events/UFC-214-Cormier-vs-Jones-2-57825,57825,9,UFC 214 - Cormier vs. Jones 2,Ultimate Fighting Championship,29/7/2017,"Honda Center, Anaheim, California, United States",/fighter/Robbie-Lawler-2245,/fighter/Donald-Cerrone-15105,Robbie Lawler,Donald Cerrone,win,loss,2245,15105,Decision,Unanimous,John McCarthy,3,5:00
/events/UFC-214-Cormier-vs-Jones-2-57825,57825,8,UFC 214 - Cormier vs. Jones 2,Ultimate Fighting Championship,29/7/2017,"Honda Center, Anaheim, California, United States",/fighter/Volkan-Oezdemir-58503,/fighter/Jimi-Manuwa-37528,Volkan Oezdemir,Jimi Manuwa,win,loss,58503,37528,KO,Punches,Jason Herzog,1,0:42
/events/UFC-214-Cormier-vs-Jones-2-57825,57825,7,UFC 214 - Cormier vs. Jones 2,Ultimate Fighting Championship,29/7/2017,"Honda Center, Anaheim, California, United States",/fighter/Ricardo-Lamas-32051,/fighter/Jason-Knight-44957,Ricardo Lamas,Jason Knight,win,loss,32051,44957,TKO,Punches,Mike Beltran,1,4:34
/events/UFC-214-Cormier-vs-Jones-2-57825,57825,6,UFC 214 - Cormier vs. Jones 2,Ultimate Fighting Championship,29/7/2017,"Honda Center, Anaheim, California, United States",/fighter/Aljamain-Sterling-66313,/fighter/Renan-Barao-23156,Aljamain Sterling,Renan Barao,win,loss,66313,23156,Decision,Unanimous,Herb Dean,3,5:00
/events/UFC-214-Cormier-vs-Jones-2-57825,57825,5,UFC 214 - Cormier vs. Jones 2,Ultimate Fighting Championship,29/7/2017,"Honda Center, Anaheim, California, United States",/fighter/Brian-Ortega-65310,/fighter/Renato-Carneiro-61700,Brian Ortega,Renato Carneiro,win,loss,65310,61700,Submission,Guillotine Choke,Jason Herzog,3,2:59
/events/UFC-214-Cormier-vs-Jones-2-57825,57825,4,UFC 214 - Cormier vs. Jones 2,Ultimate Fighting Championship,29/7/2017,"Honda Center, Anaheim, California, United States",/fighter/Calvin-Kattar-23782,/fighter/Andre-Fili-58385,Calvin Kattar,Andre Fili,win,loss,23782,58385,Decision,Unanimous,John McCarthy,3,5:00
/events/UFC-214-Cormier-vs-Jones-2-57825,57825,3,UFC 214 - Cormier vs. Jones 2,Ultimate Fighting Championship,29/7/2017,"Honda Center, Anaheim, California, United States",/fighter/Aleksandra-Albu-144949,/fighter/Kailin-Curran-62703,Aleksandra Albu,Kailin Curran,win,loss,144949,62703,Decision,Unanimous,Herb Dean,3,5:00
